nohhold,nomem,psy1,psy2,inkhh,inknorm,inkrond,finsitu,inkeven,inkaank,inksec,loan1,loan2,loan3,ink25a,ink25b,ink25c,ecsit,zinvol,opzij,hoevopzy,opzij12,spaarm01,spaarm02,spaarm03,spaarm04,spaarm05,spaarm06,spaarm07,spaarm08,spaarm09,spaarm10,spaarm11,spaarm12,spaarm13,spaarm14,spaarm15,spaarm16,stig01,stig02,stig03,stig04,stig05,stig06,stig07,stig08,stig09,stig10,stig11,stig12,stig13,stig14,stig15,stig16,stig17,stig18,stig19,stig20,stig21,situat1,situat2,situat3,situat4,situat5,situat6,situat7,spaar1,spaar2,spaar3,spaar4,spaar5,spaar6,beschryf,toek01,toek02,toek03,toek04,toek05,toek06,toek07,toek08,toek09,toek10,toek11,toek12,uitgeven,control,plannen,periode1,bijhoud,potjes,pin1,pin2,chip1,chip2,autom,foon,intern,zon,her1,her2,her3,her4,baby,plan,uitspr,hhrela,beslis,geldh,geluk,kenltd,kenhh,kenink,kenopl,kenwerk,manuur,vrouwuur,kunde,advies,con01,con02,con03,con04,con05,con06,con07,con08,con09,con10,con11,con12,con13,con14,con15,con16,con17,con18,con19,con20,con21,con22,con23,con24,con25,con26,con27,con28,con29,con30,con31,con32,con33,con34,con35,con36,con37,con38,con39,con40,con41,con42,con43,con44,con45,con46,con47,con48,con49,con50,locus01,locus02,locus03,locus04,locus05,locus06,locus07,locus08,locus09,locus10,locus11,locus12,locus13,work01,work02,work03,work04,work05,work06,work07,work08,work09,jeugd1,jeugd2,jeugd3,jeugd4,jeugd5,jeugd6
69826,2,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80,20,0,0,100,2, , ,2,3,3,3,4,2,9,7,4,40,40,2,1,4,3,2,2,5,5,1,4,2,4,1,2,3,5,2,5,4,1,4,2,4,4,4,4,2,1,3,2,2,5,1,5,3,2,1,2,1,5,3,4,2,5,4,5,3,4,4,4,4,4,5,5,4,5,6,4,5,3,4,5,3,3,3,7,7,6,7,7,4,4,6,6,3,5,2,3,3,2
70089,1,1,1,2,1,1,1,1,2, ,1,1,2,1,1,1,5,1,2, ,-9,3,6,6,6,6,5,3,4,4,6,6,6,6,7,5,5,6,4,1,6,1,1,2,6,1,7,2,6,6,2,6,6,5,6,7,7,4,3,3,6,2,4,1,1, , , , , , , ,6,4,3,3,5,7,6,3,2,2,2,6,4, ,5,2,4,2,1,2,1,3,2,4,2,30,70,10,0,100,2, , , , , ,2,4,2,-9,5,4,20,34,2,1,2,5,2,2,4,3,1,2,3,2,4,1,4,3,1,5,3,2,5,2,4,5,1,5,3,1,5,1,5,4,1,5,5,1,5,1,3,4,2,5,4,3,5,5,2,4,1,4,2,4,3,1,2,2,6,7,7,3,7,2,2,1,1, , , , , , , , , ,1,1,4,3,1,1
70408,2,1,1,4,2,4,4,3, , ,-7,3,2,3,2, ,3,1,2, ,2,4,4,4,4,4,4,4,4,1,1,1,1,1,4,1,5,6,4,1,6,4,1,2,7,1,7,2,7,7,1,7,7,1,1,7,4,2,4,1,4,6,4,2,6,6,7,5,6,1,1,-7,1,1,5,1,4,1,1,1,1,1,1,1,4, ,1,4,3,1,1,3,2, ,-9,3,2,100,0,0,0,10,2, , ,2,3,1,2,13,2,6,3,4,0,0,1,6,3,1,3,1,4,4,5,4,1,5,5,1,3,5,3,5,3,3,3,5,3,3,3,5,2,3,3,1,3,3,3,4,4,3,3,1,2,3,4,5,1,5,1,4,2,3,4,3,1,1,5,2,2,1,7,2,4,4,7,4,2,2,1, , , , , , , , , ,4,5,1,4,4,4
70454,1,1,1,4,2,4,4,3, , ,-7,4,2,4,2, ,3,2,1,2,2,5,6,4,5,5,3,3,6,5,6,6,3,5,6,5,5,5,3,2,4,6,2,1,6,3,5,5,6,6,1,6,4,3,4,2,3,5,3,2,4,2,4,2,2,7,7,1,7,1,1,-7,5,4,2,5,5,1,6,4,3,5,5,2,6, ,3,2,3,2,1,2,1,2,-9,4,4,50,60,50,10,50,1,-9,3,2,3,1,2,10,2,-9,5,4,36,24,3,6,3,3,2,2,4,3,3,4,2,3,1,1,1,3,4,4,4,2,4,1,3,4,3,4,3,4,4,2,3,4,3,3,2,3,2,1,1,4,4,4,1,2,2,3,2,4,4,3,2,4,4,2,5,3,6,4,3,6,1,5,4,2,4, , , , , , , , , ,4,5,1,4,4,4
70454,2,1,0,4,2,4,4,3, , ,-7,3,2,3,2, ,3,3,1,2,2,4,6,5,5,6,2,1,6,4,5,5,1,6,6,5,6,6,3,1,4,6,2,3,7,2,6,5,6,4,2,6,6,2,6,6,4,2,2,2,2,3,4,2,5,7,7,1,7,1,1,-7,5,4,3,4,5,1,4,4,2,5,4,3,5, ,2,3,4,2,1,3,1,2,3,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
70457,1,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,30,50,10,0,100,1,1,5,1,3,1,3,7,4,7,5,4,40,15,3,8,5,1,3,1,5,5,1,3,2,5,3,1,1,4,2,5,3,5,5,1,5,5,3,5,3,3,5,1,2,5,1,5,3,1,5,1,1,5,3,5,1,3,5,5,1,5,1,5,3,5,5,5,5,1,6,5,3,4,4,4,4,4,1, , , , , , , , , ,1,5,3,2,4,4
70457,2,1,1,3,1,1,1,2, , ,1,5,1,3,2, ,3,2,2, ,2,1,1,7,5,6,2,1,7,1,5,6,1,4,7,5,5,2,5,1,7,1,4,1,4,1,7,4,7,1,1,5,5,4,1,5,1,5,1,4,5,1,4,1,1,1,1,1,7,2,4,-7,5,5,2,3,7,1,5,5,1,1,1,4,2, ,4,1,3,1,1,3,1,1,-9,2,-9,50,5,0,0,5,1,1,5,1,3,1,2,6,5,9,6,4,40,0,1,6,2,1,3,1,5,4,1,4,1,5,3,1,1,3,3,4,4,2,4,1,4,3,3,4,2,1,3,1,5,3,3,4,2,1,5,1,1,3,5,4,1,3,3,2,2,4,3,3,1,4,2,2,2,1,3,7,7,6,7,1,1,4,4, , , , , , , , , ,1,3,3,1,4,4
70559,1,1,1,3,2,3,3,2, , ,-7,4,2,1,2, ,4,2,1,1,3,1,1,4,6,6,1,1,6,1,6,4,1,1,6,4,6,6,3,1,4,2,6,3,5,2,7,5,5,4,1,5,7,4,1,7,3,2,2,3,6,2,4,1,4,5,5,1,7,2,1,-7,4,2,5,5,4,2,7,3,2,4,4,4,5, ,1,1,4,1,1,4,1,1,-9,3,-9,30,50,0,0,100,2, , ,1,3,2,2,4,1,4,6,4,36,36,2,6,5,2,4,1,3,4,2,4,1,4,3,1,4,4,2,5,4,1,5,2,3,4,2,5,3,5,4,4,1,4,1,4,3,1,3,1,2,5,3,5,2,3,3,5,3,4,2,4,2,4,5,7,4,7,5,5,7,2,5,5,2,2,2,6,6,6,6,3,2,4,6,2,4,3,1,3,4,1
70590,1,1,1,4,2,4,5,3, , ,2,1,2,4,2, ,3,1,1,3,1,1,1,6,6,6,1,4,5,1,6,6,1,1,6,5,6,6,5,1,6,2,5,6,6,1,6,6,5,1,6,6,7,2,2,7,2,2,4,5,3,6,4,6,6,6,5,4,6,4,3,-9,5,4,3,3,4,3,6,6,3,3,3,2,6,5,2,5,4,2,1,3,1,1,-9,3,5,80,100,100,0,100,2, , , , , ,2,7,3,8,5,4,36,28,1,9,3,1,1,1,5,5,1,4,1,5,2,1,2,3,1,5,4,3,5,1,3,4,3,4,4,3,4,1,2,4,2,5,2,3,3,1,2,4,3,5,2,1,4,5,1,4,3,5,1,4,6,4,4,6,6,6,5,2,4,3,3,3,2,7,6,5,7,5,5,2,6,3,1,1,3,2,2,2
70761,1,1,1,4,2,2,3,2, , ,1,1,2,3,2, ,4,3,2, ,3,6,6,7,6,5,2,3,6,5,6,5,2,5,6,5,6,5,4,3,5,5,2,4,5,2,6,4,6,6,3,5,6,4,6,6,7,1,3,4,6,4,5,3,5,1,6,1,4,1,1,-7,4,5,4,2,4,5,4,5,4,5,3,4,4, ,4,1,3,2,1,3,2, ,2,3,4,2,50,75,20,100,1,1,5,2,1,1,2,6,4,-9,4,4,40,0,2,9,5,4,1,4,5,5,3,4,1,4,4,2,1,3,2,4,4,1,4,2,4,5,3,4,4,1,3,4,3,5,2,4,3,1,3,1,1,5,3,3,3,3,3,3,1,4,3,4,1,5,4,1,1,4,4,6,6,6,5,5,4,4,6, , , , , , , , , ,1,1,3,1,1,2
70761,2,1,1,4,2,2,3,1,1,2,1,5,2,3,2, ,5,1,1,1,1,5,5,5,5,3,3,3,5,5,5,5,1,5,7,4,5,4,4,2,2,2,2,4,4,2,5,5,5,2,4,6,2,4,4,6,6,3,4,3,5,3,4,3,5,6,5,2,4,4,2,2,3,3,5,4,4,4,4,4,4,4,5,3,4,4,4,1,1,2,1,4,1,1,2,4,5,4,90,50,5,100,1,-9,2,1,3,1,2,5,3,-9,5,4,40,20,2,6,3,4,2,2,3,4,2,3,2,2,4,1,3,3,2,5,4,3,5,1,3,4,3,5,3,3,4,1,3,3,2,5,3,1,3,1,3,3,3,5,3,2,2,5,3,3,2,5,3,3,4,2,2,2,5,3,3,5,5,4,3,3,3, , , , , , , , , ,1,3,3,2,3,3
70890,1,1,0,4,2,4,5,3, , ,2,1,2,4,1,5,4,1,1,3,1,1,1,5,6,6,5,1,7,1,6,5,2,1,6,6,6,6,5,1,6,4,2,6,6,1,6,6,6,7,1,6,6,4,1,7,4,1,4,4,3,6,2,5,7,7,7,1,7,1,1,-7,6,5,4,2,6,2,7,4,1,3,1,3,6, ,3,2,4,2,1,4,1,2,2,2,-9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
70917,1,1,0,4,2,3,3,3, , ,-7,2,2,2,1,3,3,1,1,2,2,4,6,6,5,6,7,5,6,2,6,5,1,4,7,5,6,5,1,1,6,4,2,4,6,1,7,4,7,5,1,4,7,2,2,6,4,5,3,2,4,5,4,3,3,7,4,5,5,3,4,1,6,3,4,5,5,5,4,5,5,3,5,4,4,6,3,3,4,2,1,4,2, ,2,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
71059,1,1,0,3,2,3,2,2, , ,-7,3,2,3,2, ,3,2,2, ,2,4,4,5,6,7,4,4,4,4,4,4,1,2,5,3,4,4,2,1,5,7,3,6,7,4,7,3,7,4,1,6,7,1,5,7,4,2,5,5,7,4,3,3,3,7,6,2,6,3,2,-7,5,5,2,4,5,2,5,3,3,3,5,5,4,5,3,1,4,1,1,1,2, ,-9,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
71062,1,1,0,4,2,4,4,3, , ,-7,1,2,2,2, ,-9,1,1,1,-9,1,1,7,6,6,6,3,6,1,7,7,6,1,6,7,6,7,5,1,6,6,5,5,7,1,7,7,7,7,1,7,7,3,3,7,5,1,5,2,3,5,4,4,7,6,3,2,5,5,3,-7,6,4,1,1,7,7,7,7,2,1,1,1,6,5,3,5,3,1,1,4,1,1,2,2,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
71154,1,1,1,6,2,5,4,3, , ,2,1,1,4,2, ,5,2,1,3,2,2,7,4,5,7,7,3,7,2,5,5,3,6,7,7,5,7,3,1,5,5,1,4,6,1,7,5,7,6,1,4,5,4,1,4,2,7,4,5,3,6,5,5,6,5,3,5,5,2,4,3,4,4,2,2,3,5,6,5,2,4,3,4,4,6,1,3,3,1,1,4,1,1,2,2,-9,60,90,90,10,99,2, , ,1,3,1,1,5,3,8,6,4,36,20,4,6,2,2,2,2,3,3,3,3,1,3,4,2,2,4,1,3,4,1,4,2,1,3,2,3,5,1,4,2,2,4,1,4,1,2,3,2,1,5,2,3,1,3,4,4,3,2,2,3,1,4,7,6,4,6,6,6,6,2,5,3,1,2,1,7,7,7,5,7,5,2,7,6,1,3,4,2,2,3
71280,1,1,0,5,2,4,4,2, , ,2,1,2,3,2, ,4,2,1,1,2,1,1,1,6,4,4,2,4,4,6,2,4,1,7,5,5,6,4,2,5,3,2,3,5,1,7,4,7,5,2,7,5,3,1,6,2,1,5,6,2,4,5,5,6,7,5,1,5,2,2,-7,5,4,3,5,6,4,5,3,2,4,2,4,6, ,2,1,4,2,1,4,1,1,2,3,-9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
71280,2,1,0,5,2,4,4,2, , ,-7,1,2,3,2, ,4,1,1,1,2,1,1,2,6,6,5,3,4,2,6,4,5,1,6,5,5,6,5,2,6,3,2,5,6,2,6,5,6,5,1,6,6,2,2,5,1,1,4,4,4,4,4,4,6,7,3,1,6,1,3,-7,4,4,4,4,4,4,4,4,4,5,4,3,7, ,2,1,4,2,1,4,1,2,2,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
71311,1,1,1,4,2,3,4,2, , ,-7,2,2,3,2, ,3,1,1,2,1,1,3,6,5,7,1,1,4,1,5,4,1,1,5,3,4,4,3,1,6,5,2,6,7,1,6,6,7,6,1,7,6,2,1,6,7,4,4,4,3,6,3,5,5,7,3,1,6,1,2,-7,1,2,4,3,4,3,5,4,3,4,5,3,6,5,2,2,1,1,1,1,2, ,-9,2,-9,50,10,10,0,70,1,1,3,2,4,-9,2,6,3,5,3,4,40,0,2,6,4,1,2,5,5,5,1,4,1,5,1,3,1,4,3,3,4,3,4,1,1,3,3,2,4,4,2,4,1,3,3,4,1,1,3,2,1,5,2,3,1,1,3,3,2,4,3,3,1,4,2,5,5,2,7,6,6,3,5,6,2,2,4,5,2,6,5,6,6,4,3,2,4,5,1,4,2,3
71311,2,1,1,4,2,3,4,2, , ,-7,2,2,3,2, ,3,1,1,2,1,1,6,5,5,7,1,3,5,3,5,4,1,3,5,4,4,6,3,1,7,5,2,7,7,2,6,5,7,6,1,7,6,2,2,6,7,4,4,4,3,5,5,4,5,6,7,1,6,1,3,-7,4,3,5,5,5,2,5,4,5,5,5,5,6,4,2,2,1,1,1,4,2, ,-9,2,3,60,50,40,10,70,1,1,3,2,2,-9,2,6,3,5,2,4,40,5,1,6,4,4,1,3,2,3,3,2,1,3,4,1,3,2,2,5,3,4,5,2,4,3,1,4,2,5,4,2,4,2,3,4,4,4,5,1,3,2,2,4,4,1,4,3,2,3,2,3,2,2,2,5,4,2,6,6,5,5,3,5,3,3,5, , , , , , , , , ,4,5,1,4,1,1
71311,3,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,4,2,7,5,2,6,6,3,6,4,6,6,1,7,6,3,1,6,7,3,5,4,4,5,3,4,4,5,5,3,7,2,2,-7,5,3,5,2,3,2,5,4,3,4,4,3,6,4,4,3,4,1,1,1,2, ,-9,2,3,60,0,0,0,0,2, , ,2, , ,2,2,4,5,4,5,0,0,1,1,4,2,1,3,4,4,2,4,1,4,3,2,4,3,2,4,4,3,4,1,4,3,4,4,3,5,2,4,3,3,3,4,3,3,2,4,3,4,3,3,3,2,2,2,3,4,3,4,2,4,6,3,5,2,6,6,5,4,5,5,3,5,6, , , , , , , , , ,4,5,2,4,1,1
71366,1,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50,50,25,0,75,2, , ,2,3,1,2,6,2,8,4,4,38,32,2,3,5,4,2,2,4,5,2,4,2,4,4,2,2,4,2,4,4,3,4,2,3,3,2,4,2,3,4,2,2,4,1,4,2,2,4,2,2,4,3,4,2,4,4,4,2,3,2,4,2,4,5,3,6,3,6,6,6,2,4,2,4,2,6,6,6,6,6,6,4,2,6,5,3,3,2,4,2,2
71408,1,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45,25,25,10,10,1,3,3,1,1,1,1,4,4,-9,5,4,40,25,2,9,3,4,1,3,1,4,3,3,1,2,2,5,1,4,3,5,5,3,5,4,1,3,3,5,4,3,4,1,3,3,1,5,1,3,5,3,1,5,3,4,3,3,2,3,1,3,1,1,1,3,3,1,1,2,2,6,4,4,7,2,4,5,6,6,6,6,6,6,2,4,6,6,1,4,3,2,1,1
71426,2,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,4,2,6,4,4,1,5,4,6,5,5,7,1,7,7,4,1,7,7,1,4,4,2,4,4,4,1,1,7,1,4,1,1,-7,5,4,4,6,5,4,4,4,2,2,4,4,4, ,3,1,4,1,1,3,2, ,-9,2,5,10,50,0,0,100,2, , ,3, , ,2,11,2,7,3,4,0,0,1,1,5,1,1,2,4,5,1,3,1,5,1,3,3,3,3,3,4,3,1,1,3,3,4,3,5,3,1,3,3,4,3,4,2,2,3,3,4,5,3,3,1,1,1,3,2,3,5,3,1,3,4,4,1,7,4,5,5,1,7,2,4,5,2, , , , , , , , , ,1,5,4,1,1,2
71527,1,1,1,5,2,4,4,2, , ,-7,2,2,3,2, ,3,2,1,2,1,1,1,3,6,5,4,3,6,2,7,4,2,2,5,5,5,6,3,2,5,4,4,5,7,2,6,5,6,4,2,5,6,4,2,4,4,4,4,4,4,4,4,4,6,6,5,3,5,4,3,-7,5,4,5,3,4,5,6,5,3,3,3,3,5, ,2,3,3,2,1,3,1,1,2,4,-9,10,100,30,0,100,2, , , , , ,3,5,2,8,6,4,36,32,2,2,3,1,4,2,4,4,1,4,1,4,1,4,3,4,4,3,3,1,3,1,3,4,4,3,3,1,3,2,2,3,2,4,3,2,3,3,3,4,5,3,3,3,2,4,4,4,4,4,2,3,6,5,6,3,6,5,5,4,4,4,3,3,2,6,6,5,5,6,6,2,7,4,1,5,4,3,2,2
71543,1,1,1,5,2,4,4,3, , ,2,2,2,4,2, ,3,1,1,3,1,2,4,4,4,7,1,1,1,1,7,4,1,1,6,6,2,6,1,1,6,4,1,1,7,1,7,5,7,6,1,6,7,1,1,4,3,2,4,4,4,6,4,4,4,7,7,5,7,1,6,-7,4,4,2,2,2,4,6,4,4,4,6,6,6, ,1,3,4,1,1,2,2, ,-9,3,5,40,50,0,0,80,1,1,3,2,3,1,2,10,2,6,3,4,36,20,3,9,2,4,3,2,3,2,2,4,2,2,3,4,2,3,3,3,4,3,4,2,3,2,4,4,2,4,4,2,3,4,1,4,2,4,4,2,3,4,2,3,4,2,3,3,4,3,2,3,2,3,5,3,5,2,6,6,6,2,4,6,2,2,2, , , , , , , , , ,1,3,1,3,2,2
71543,2,1,1,5,1,4,4,3, , ,-7,1,2,4,2, ,3,1,1,3,1,4,4,6,6,7,3,4,6,5,7,6,1,4,7,4,4,5,4,1,6,6,5,5,7,1,7,6,7,7,1,7,7,1,4,7,4,4,4,1,4,5,6,4,7,7,5,1,7,2,1,3,4,7,1,1,4,4,7,6,6,1,1,1,5, ,2,3,3,1,1,2,2, ,3,-9,-9,50,100,50,0,100,1,1,3,2,2,1,2,9,4,10,3,4,40,10,2,6,3,3,2,1,3,5,2,4,1,4,3,1,3,3,1,5,5,3,5,1,4,3,2,5,4,2,4,1,3,4,1,5,3,2,4,1,1,3,5,4,1,3,1,2,1,5,3,4,1,4,7,2,5,5,7,2,5,4,7,3,1,3,5,7,7,5,7,3,1,4,7,4,4,5,1,3,3,1
71543,3,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,3,4,6,6,1,4,5,2,6,1,7,7,4,6,7,4,4,6,3,6,4,4,4,2,4,4,4,6,6,1,6,1,1,-7,4,4,3,2,5,4,4,3,3,3,5,4,3, ,5,1,1,1,1,4,1,2,2,2,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
71727,1,1,1,3,2,3,4,2, , ,-7,5,2,3,2, ,3,4,2, ,3,1,1,5,3,7,1,2,4,1,5,2,1,3,7,3,2,4,1,1,5,3,2,6,6,3,6,2,6,7,1,5,7,6,7,7,2,4,4,2,4,1,1,2,3,6,7,3,7,5,2,2,3,1,4,5,5,1,1,1,4,7,3,1,4,4,1,1,5,4,1,2,1,1,2,2,3,25,50,0,0,50,1,-9,3, , , ,2,8,2,8,4,4,0,32,2,5,3,3,3,5,4,5,2,4,4,3,2,4,1,3,3,4,4,4,3,1,3,3,4,4,4,5,3,4,3,5,3,3,1,1,2,3,1,3,4,2,1,1,3,3,2,4,2,3,1,4,1,5,3,7,4,3,1,4,2,7,3,7,4, , , , , , , , , ,1,2,2,4,3,3
71979,1,1,1,5,2,3,4,3, , ,2,2,2,4,2, ,3,-9,1,2,2,1,1,4,4,4,1,1,4,1,4,4,3,1,4,4,3,4,1,6,4,2,4,1,4,3,4,3,6,6,1,4,4,4,1,6,5,5,3,3,3,3,3,3,2,5,5,1,4,2,1,-7,4,3,3,2,4,3,4,4,2,3,2,3,4,4,2,1,4,1,1,2,1,1,-9,3,2,10,90,50,0,90,2, , ,1,3,2,2,8,2,8,4,4,40,32,3,3,3,2,2,1,4,5,1,3,1,4,2,2,2,4,3,4,4,3,4,1,3,3,4,4,4,2,4,1,1,3,2,4,2,1,3,1,1,4,4,4,1,1,2,4,1,4,2,4,1,4,4,4,3,2,6,6,5,2,6,3,2,2,2,6,6,6,6,6,1,2,6,1,1,2,2,2,4,1
72012,1,1,1,4,2,4,4,3, , ,-7,1,2,4,2, ,4,2,1,3,1,1,1,5,7,7,6,4,5,1,7,1,1,1,7,7,5,5,2,1,6,4,2,5,6,2,6,6,6,6,2,6,6,2,2,5,5,3,4,4,4,4,6,4,6,6,4,5,6,4,3,-7,3,2,4,3,4,5,6,4,2,3,2,3,6, ,2,3,3,1,1,4,1,3,2,2,5,50,100,30,1,100,2, , , , , ,2,5,2,8,7,4,40,38,2,1,4,3,2,1,3,3,1,4,1,3,2,3,1,4,3,3,4,1,3,1,2,4,4,3,5,2,2,3,3,4,3,5,2,2,2,3,2,5,4,3,2,4,2,4,2,4,4,5,2,4,5,5,6,6,6,6,5,2,3,3,2,2,2,6,6,6,6,7,7,5,6,3,1,2,4,4,2,3
72129,1,0,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40,100,80,0,80,1,1,3,2,3,1,2,11,2,-9,6,5,10,20,2,6,2,3,3,1,3,4,2,3,2,3,3,1,1,3,3,4,4,3,3,1,2,3,3,4,2,2,3,2,2,2,2,5,1,2,3,1,1,3,4,4,1,2,4,3,1,3,3,3,1,2,4,5,5,5,4,4,5,4,6,6,1,1,3, , , , , , , , , ,4,5,1,4,3,4
72167,1,1,1,4,2,4,4,3, , ,2,1,2,4,2, ,3,1,1,4,1,1,2,6,6,7,6,4,7,2,7,5,4,3,7,6,4,7,2,1,7,1,3,7,7,1,7,6,7,7,2,7,7,5,4,6,4,3,6,5,3,4,6,4,5,5,7,1,7,1,1,1,4,2,5,4,4,4,5,5,3,3,4,3,6, ,3,1,2,2,1,3,1,1,2,2,5,70,90,60,10,100,2, , ,1,3,3,2,5,2,6,6,4,40,32,2,6,4,2,3,1,4,3,1,4,2,3,2,2,2,4,2,4,3,3,4,1,3,2,2,4,3,3,4,2,4,2,3,5,2,2,3,2,2,4,5,3,3,2,2,5,2,2,2,4,3,2,5,5,6,6,7,1,2,3,2,2,2,2,4,6,3,5,5,5,2,6,3,2,2,2,2,3,1,1
72259,2,1,0,6,2,4,4,3, , ,-7,1,2,2,1,4,4,1,1,3,1,2,5,6,5,6,6,2,6,2,6,7,4,5,6,4,6,7,2,1,6,1,2,7,5,1,7,7,7,6,3,6,7,4,6,6,5,3,5,4,2,6,5,5,3,4,3,1,4,3,4,1,5,3,2,3,4,5,5,4,2,3,3,5,4,6,1,3,2,1,1,4,1,1,2,2,-9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
72417,1,1,0,-9,2,4,4,3, , ,1,1,2,4,2, ,3,1,1,2,1,1,3,4,7,7,5,4,4,1,6,6,2,4,7,7,5,6,6,4,7,4,2,4,7,1,7,7,7,7,2,7,7,1,6,7,6,1,5,1,2,5,4,6,7,7,1,1,6,7,1,3,4,4,3,4,4,4,3,3,4,3,4,4,6,4,2,2,5,2,1,3,2, ,2,4,-9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
72501,1,1,1,5,2,4,4,2, , ,-7,1,2,3,2, ,3,1,1,2,1,1,1,6,6,7,4,6,6,2,5,6,1,1,6,6,5,6,4,2,5,5,3,5,5,3,6,6,6,5,1,5,7,4,5,7,5,3,5,4,4,4,4,4,6,7,4,3,6,3,2,3,5,5,3,3,4,4,5,5,4,3,2,3,5,5,4,5,2,1,1,3,2, ,2,2,5,30,100,90,0,100,2, , , , , ,3,9,1,6,3,4,30,30,1,1,3,1,3,1,3,4,3,3,1,3,3,2,5,3,2,3,2,4,3,1,4,2,3,4,3,5,3,2,4,1,3,4,4,5,4,2,3,2,4,4,3,3,3,4,4,3,4,3,3,1,5,5,5,2,4,5,4,3,5,3,2,4,2,5,5,4,4,5,5,6,4,1,4,5,1,4,3,3
72506,1,1,0,4,2,3,2,1,1,2,-7,1,2,3,2, ,3,1,2, ,2,2,6,4,4,1,1,1,1,6,5,4,1,4,4,4,4,6,5,1,4,4,5,4,7,2,7,4,7,5,1,7,7,3,1,7,5,5,4,3,5,3,3,3,4,4,4,2,4,4,4,-7,5,5,3,3,5,6,6,6,3,3,3,4,4, ,3,2,4,2,1,3,2, ,2,2,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
